listing image,listing url,full address,zipcode,latitude,longitude
https://photos.zillowstatic.com/fp/0a4df251ee7557f279399fb5fd834115-p_e.jpg,https://www.zillow.com/homedetails/1580-Mississauga-Valley-Blvd-1210-Mississauga-ON-L5A-3T8/2062465061_zpid/,"1580 Mississauga Valley Blvd #1210, Mississauga, ON L5A 3T8",L5A3T8,43.632538,-79.73346
https://photos.zillowstatic.com/fp/2029262953a224af2fd6c2bb91a79eac-p_e.jpg,https://www.zillow.com/homedetails/3420-South-Millway-20-Mississauga-ON-L5L-3V4/2063138354_zpid/,"3420 South Millway #20, Mississauga, ON L5L 3V4",L5L3V4,43.546425,-79.692055
https://photos.zillowstatic.com/fp/910f779bdb3078e6416a52e60a7977a6-p_e.jpg,https://www.zillow.com/homedetails/14-Knaseboro-St-Mississauga-ON-L4T-1K9/2065418964_zpid/,"14 Knaseboro St, Mississauga, ON L4T 1K9",L4T1K9,43.568066,-79.68909
https://photos.zillowstatic.com/fp/53443122844adc19a700d77b1f29219c-p_e.jpg,https://www.zillow.com/homedetails/1569-Glenburnie-Rd-Mississauga-ON-L5G-3C9/2064132682_zpid/,"1569 Glenburnie Rd, Mississauga, ON L5G 3C9",L5G3C9,43.58616,-79.62886
https://photos.zillowstatic.com/fp/b2254ce3b39d2780973196b7fede0842-p_e.jpg,https://www.zillow.com/homedetails/6941-Gooderham-Estate-Blvd-Mississauga-ON-L5W-1B9/2062663471_zpid/,"6941 Gooderham Estate Blvd, Mississauga, ON L5W 1B9",L5W1B9,43.546894,-79.59969
https://photos.zillowstatic.com/fp/1ade2c2c17495a11a714b014ee8b4668-p_e.jpg,https://www.zillow.com/homedetails/4326-Bridlepath-Trl-Mississauga-ON-L5L-3K4/2063183733_zpid/,"4326 Bridlepath Trl, Mississauga, ON L5L 3K4",L5L3K4,43.542164,-79.616806
https://photos.zillowstatic.com/fp/c01034f8438e686b1538259d49dc01ff-p_e.jpg,https://www.zillow.com/homedetails/50-Absolute-Ave-1604-Mississauga-ON-L4Z-0A8/2063496514_zpid/,"50 Absolute Ave #1604, Mississauga, ON L4Z 0A8",L4Z0A8,43.582935,-79.56464
https://photos.zillowstatic.com/fp/c695928bdde5db77e3cef1b87bbeb953-p_e.jpg,https://www.zillow.com/homedetails/1275-Cornerbrook-Pl-301-Mississauga-ON-L5C-3J3/2062524777_zpid/,"1275 Cornerbrook Pl #301, Mississauga, ON L5C 3J3",L5C3J3,43.56837,-79.60592
https://photos.zillowstatic.com/fp/b81622bf32956b845d4eb25f804eb0ed-p_e.jpg,https://www.zillow.com/homedetails/1925-Royal-Credit-Blvd-Mississauga-ON-L5M-4Y1/2062725754_zpid/,"1925 Royal Credit Blvd, Mississauga, ON L5M 4Y1",L5M4Y1,43.5702,-79.69523
https://photos.zillowstatic.com/fp/807961f5b863fa57322b31027d371751-p_e.jpg,https://www.zillow.com/homedetails/6910-Avila-Rd-Mississauga-ON-L5N-1S1/2063336688_zpid/,"6910 Avila Rd, Mississauga, ON L5N 1S1",L5N1S1,43.538414,-79.62498
https://photos.zillowstatic.com/fp/5db1ef234c7f12f2419119515e79b65f-p_e.jpg,https://www.zillow.com/homedetails/3203-Folkway-Dr-Mississauga-ON-L5L-1Y3/2062526666_zpid/,"3203 Folkway Dr, Mississauga, ON L5L 1Y3",L5L1Y3,43.539707,-79.60643
https://photos.zillowstatic.com/fp/468eed17aa5d1c56471d15fcfc669d60-p_e.jpg,https://www.zillow.com/homedetails/7263-Ridgeland-Cres-Mississauga-ON-L5N-1Z1/2062754510_zpid/,"7263 Ridgeland Cres, Mississauga, ON L5N 1Z1",L5N1Z1,43.54147,-79.6155
https://photos.zillowstatic.com/fp/e43a6bafb98dff0d2323d812551bd337-p_e.jpg,https://www.zillow.com/homedetails/6305-Culmore-Cres-Mississauga-ON-L5V-1J1/2062675748_zpid/,"6305 Culmore Cres, Mississauga, ON L5V 1J1",L5V1J1,43.589684,-79.585175
https://photos.zillowstatic.com/fp/14a22c8c932856450abe7e9cce77295c-p_e.jpg,https://www.zillow.com/homedetails/1067-Haydonbridge-Ct-Mississauga-ON-L5V-1J4/2063407456_zpid/,"1067 Haydonbridge Ct, Mississauga, ON L5V 1J4",L5V1J4,43.57081,-79.58115
https://photos.zillowstatic.com/fp/237f6a3ef1fc7b9ecd0ed87cf9e19b8d-p_e.jpg,https://www.zillow.com/homedetails/225-Webb-Dr-2004-Mississauga-ON-L5B-4P2/2062943523_zpid/,"225 Webb Dr #2004, Mississauga, ON L5B 4P2",L5B4P2,43.56704,-79.60634
https://photos.zillowstatic.com/fp/839237027d37580c45c5db90331b796a-p_e.jpg,https://www.zillow.com/homedetails/1184-Sienna-St-Mississauga-ON-L5H-4L5/2062497736_zpid/,"1184 Sienna St, Mississauga, ON L5H 4L5",L5H4L5,43.566807,-79.577644
https://photos.zillowstatic.com/fp/214950db37a4aee929af38116ababbf0-p_e.jpg,https://www.zillow.com/homedetails/2530-Eglinton-Ave-W-112-Mississauga-ON-L5M-0Z5/2068520116_zpid/,"2530 Eglinton Ave W #112, Mississauga, ON L5M 0Z5",L5M0Z5,43.54747,-79.599945
https://photos.zillowstatic.com/fp/c73451cd8d6e8eb3ff42ab3f3b88025d-p_e.jpg,https://www.zillow.com/homedetails/86-Serson-Ave-1074-Mississauga-ON-L5E-1L6/2062500090_zpid/,"86 Serson Ave #1074, Mississauga, ON L5E 1L6",L5E1L6,43.566494,-79.56416
https://photos.zillowstatic.com/fp/1766975ca9e00b6c0a1b75a9ca5a8913-p_e.jpg,https://www.zillow.com/homedetails/1943-Davebrook-Rd-Mississauga-ON-L5J-3M4/2062728453_zpid/,"1943 Davebrook Rd, Mississauga, ON L5J 3M4",L5J3M4,43.52402,-79.62868
https://photos.zillowstatic.com/fp/13233e5a577d6e1c6b9f24f97c1be446-p_e.jpg,https://www.zillow.com/homedetails/3183-Sir-Johns-Homestead-Mississauga-ON-L5L-2N6/2062748628_zpid/,"3183 Sir Johns Homestead, Mississauga, ON L5L 2N6",L5L2N6,43.56734,-79.56264
https://photos.zillowstatic.com/fp/f156c3e284044c83a87af84a49d177f3-p_e.jpg,https://www.zillow.com/homedetails/5339-Red-Brush-Dr-Mississauga-ON-L4Z-3Z5/2062557421_zpid/,"5339 Red Brush Dr, Mississauga, ON L4Z 3Z5",L4Z3Z5,43.558174,-79.60559
https://photos.zillowstatic.com/fp/7decdfdabd52a2fa4a1eae1a2f5d4cc0-p_e.jpg,https://www.zillow.com/homedetails/5035-Oscar-Peterson-Blvd-85-Mississauga-ON-L5M-0P4/2062622317_zpid/,"5035 Oscar Peterson Blvd #85, Mississauga, ON L5M 0P4",L5M0P4,43.56966,-79.588585
https://photos.zillowstatic.com/fp/2278040dfacf17164978376df09d0d19-p_e.jpg,https://www.zillow.com/homedetails/62-Preston-Meadow-Ave-3-Mississauga-ON-L4Z-0C8/2062500029_zpid/,"62 Preston Meadow Ave #3, Mississauga, ON L4Z 0C8",L4Z0C8,43.600098,-79.5751
https://photos.zillowstatic.com/fp/9a6c09747bdee7b1fd415efc44f6b08f-p_e.jpg,https://www.zillow.com/homedetails/3108-Keynes-Cres-Mississauga-ON-L5N-3A1/2062505488_zpid/,"3108 Keynes Cres, Mississauga, ON L5N 3A1",L5N3A1,43.55844,-79.59252
https://photos.zillowstatic.com/fp/62f3d90cae9d5a9179acc1b91747d8d1-p_e.jpg,https://www.zillow.com/homedetails/180-Mississauga-Valley-Blvd-89-Mississauga-ON-L5A-3M2/2062500035_zpid/,"180 Mississauga Valley Blvd #89, Mississauga, ON L5A 3M2",L5A3M2,43.511505,-79.60442
https://photos.zillowstatic.com/fp/65d8c965a9d7673388265f07f5634ced-p_e.jpg,https://www.zillow.com/homedetails/3055-Tomken-Rd-333-Mississauga-ON-L4Y-3X9/2063002201_zpid/,"3055 Tomken Rd #333, Mississauga, ON L4Y 3X9",L4Y3X9,43.56434,-79.59965
https://photos.zillowstatic.com/fp/97bda1456373cd5adc3031d97a3d896e-p_e.jpg,https://www.zillow.com/homedetails/5650-Winston-Churchill-Blvd-86-Mississauga-ON-L5M-0L8/2062937573_zpid/,"5650 Winston Churchill Blvd #86, Mississauga, ON L5M 0L8",L5M0L8,43.55877,-79.57599
https://photos.zillowstatic.com/fp/8301cc1ac8c259552efdb71e51ef65bf-p_e.jpg,https://www.zillow.com/homedetails/225-Webb-Dr-604-Mississauga-ON-L5B-4P2/2063266201_zpid/,"225 Webb Dr #604, Mississauga, ON L5B 4P2",L5B4P2,43.554863,-79.627785
https://photos.zillowstatic.com/fp/c31abf9ccf1a7087a32b2aa50aa3a28a-p_e.jpg,https://www.zillow.com/homedetails/200-Burnhamthorpe-Rd-E-1603-Mississauga-ON-L5A-4L4/2062438767_zpid/,"200 Burnhamthorpe Rd E #1603, Mississauga, ON L5A 4L4",L5A4L4,43.567776,-79.591644
https://photos.zillowstatic.com/fp/1bdb369b171efbf33a21cef69b994c46-p_e.jpg,https://www.zillow.com/homedetails/1099-Caldwell-Ave-Mississauga-ON-L5H-1Z5/2070211221_zpid/,"1099 Caldwell Ave, Mississauga, ON L5H 1Z5",L5H1Z5,43.5612,-79.568855
https://photos.zillowstatic.com/fp/d25f42760891ed772cb5f04974cc7db0-p_e.jpg,https://www.zillow.com/homedetails/1516-Lorne-Wood-Rd-Mississauga-ON-L5H-3G3/2062622353_zpid/,"1516 Lorne Wood Rd, Mississauga, ON L5H 3G3",L5H3G3,43.558685,-79.59877
https://photos.zillowstatic.com/fp/7f73f567c138031cb168ad51a912da51-p_e.jpg,https://www.zillow.com/homedetails/1849-Audubon-Blvd-Mississauga-ON-L4W-3X4/2062666679_zpid/,"1849 Audubon Blvd, Mississauga, ON L4W 3X4",L4W3X4,43.52909,-79.616844
https://photos.zillowstatic.com/fp/163371c6d5bf2e8f9f598cec029ccad2-p_e.jpg,https://www.zillow.com/homedetails/2560-Eglinton-Ave-W-2307-Mississauga-ON-L5M-0Y3/2062430977_zpid/,"2560 Eglinton Ave W #2307, Mississauga, ON L5M 0Y3",L5M0Y3,43.561245,-79.67954
https://photos.zillowstatic.com/fp/ebf02b6bf88b660e408499f2cb0a9a26-p_e.jpg,https://www.zillow.com/homedetails/2334-Yorktown-Cir-Mississauga-ON-L5M-5Y2/2062526657_zpid/,"2334 Yorktown Cir, Mississauga, ON L5M 5Y2",L5M5Y2,43.54483,-79.633385
https://photos.zillowstatic.com/fp/82a20ccf493844947dfaf08a901e2529-p_e.jpg,https://www.zillow.com/homedetails/4207-Pheasant-Run-Mississauga-ON-L5L-2B8/2062749929_zpid/,"4207 Pheasant Run, Mississauga, ON L5L 2B8",L5L2B8,43.51064,-79.60417
https://photos.zillowstatic.com/fp/ac718cc010425d756075e7bebf31aa12-p_e.jpg,https://www.zillow.com/homedetails/1355-Rathburn-Rd-E-37-Mississauga-ON-L4W-5R5/2062699091_zpid/,"1355 Rathburn Rd E #37, Mississauga, ON L4W 5R5",L4W5R5,43.557682,-79.59786
https://photos.zillowstatic.com/fp/dc619f6236d8b5c33978b22684524fdc-p_e.jpg,https://www.zillow.com/homedetails/2031-Munden-Rd-Mississauga-ON-L5A-2P9/2062644489_zpid/,"2031 Munden Rd, Mississauga, ON L5A 2P9",L5A2P9,43.56999,-79.59094
https://photos.zillowstatic.com/fp/7a095fcea857421fdbf6d2165d34bf0a-p_e.jpg,https://www.zillow.com/homedetails/2401-Lionheart-Cres-Mississauga-ON-L5K-1S4/2062749919_zpid/,"2401 Lionheart Cres, Mississauga, ON L5K 1S4",L5K1S4,43.537952,-79.62503
https://photos.zillowstatic.com/fp/7da88a855bc325e6ca5e99a964723b4f-p_e.jpg,https://www.zillow.com/homedetails/6981-Cordingley-Cres-Mississauga-ON-L5N-5L6/2062481166_zpid/,"6981 Cordingley Cres, Mississauga, ON L5N 5L6",L5N5L6,43.53442,-79.61462
https://photos.zillowstatic.com/fp/145a1dbd5769743b6220e588f42a109f-p_e.jpg,https://www.zillow.com/homedetails/1555-Stavebank-Rd-Mississauga-ON-L5G-2V6/2063242278_zpid/,"1555 Stavebank Rd, Mississauga, ON L5G 2V6",L5G2V6,43.571426,-79.592896
https://photos.zillowstatic.com/fp/2359e0a54958ffdbade835b70036bac6-p_e.jpg,https://www.zillow.com/homedetails/115-Bristol-Rd-E-22-Mississauga-ON-L4Z-3P7/2062919186_zpid/,"115 Bristol Rd E #22, Mississauga, ON L4Z 3P7",L4Z3P7,43.510216,-79.60528
https://photos.zillowstatic.com/fp/5531f4d2947d0f02bfef3984b3178d93-p_e.jpg,https://www.zillow.com/homedetails/2929-Coulson-Ct-Mississauga-ON-L5M-5S8/2062557440_zpid/,"2929 Coulson Ct, Mississauga, ON L5M 5S8",L5M5S8,43.54535,-79.631065
https://photos.zillowstatic.com/fp/4a76d8445f748387c8a934b92e0bb01f-p_e.jpg,https://www.zillow.com/homedetails/1090-Westmount-Ave-Mississauga-ON-L5E-1X7/2063052283_zpid/,"1090 Westmount Ave, Mississauga, ON L5E 1X7",L5E1X7,43.559402,-79.60344
https://photos.zillowstatic.com/fp/90fdc2495e4f92b5f97584380ac78094-p_e.jpg,https://www.zillow.com/homedetails/3120-Kirwin-Ave-210-Mississauga-ON-L5A-3R2/2062589640_zpid/,"3120 Kirwin Ave #210, Mississauga, ON L5A 3R2",L5A3R2,43.55627,-79.57464
https://photos.zillowstatic.com/fp/58482a5378c88babd4a10b2f4115b902-p_e.jpg,https://www.zillow.com/homedetails/2280-Saxony-Ct-Mississauga-ON-L5H-4B5/2062655589_zpid/,"2280 Saxony Ct, Mississauga, ON L5H 4B5",L5H4B5,43.540993,-79.6458
https://photos.zillowstatic.com/fp/79249d0d2e972a3bfbaf4c4f81f2a41c-p_e.jpg,https://www.zillow.com/homedetails/3233-Derry-Rd-E-21-Mississauga-ON-L4T-1A8/2069912323_zpid/,"3233 Derry Rd E #21, Mississauga, ON L4T 1A8",L4T1A8,43.54366,-79.64627
https://photos.zillowstatic.com/fp/a6382c08603e3a86f9d08832ae4f2401-p_e.jpg,https://www.zillow.com/homedetails/940-Bexhill-Rd-Mississauga-ON-L5H-3L1/2084704342_zpid/,"940 Bexhill Rd, Mississauga, ON L5H 3L1",L5H3L1,43.55186,-79.59867
https://photos.zillowstatic.com/fp/a59e4d3baf78d83fb029976e33d7a4ac-p_e.jpg,https://www.zillow.com/homedetails/126-Andrea-Ln-Vaughan-ON-L4L-1E7/2062397956_zpid/,"126 Andrea Ln, Vaughan, ON L4L 1E7",L4L1E7,43.833122,-79.531494
https://photos.zillowstatic.com/fp/e83e8217b63d7887bf68c8257052c8c9-p_e.jpg,https://www.zillow.com/homedetails/411-Westridge-Dr-Vaughan-ON-L0J-1C0/2062401014_zpid/,"411 Westridge Dr, Vaughan, ON L0J 1C0",L0J1C0,43.807636,-79.4667
https://photos.zillowstatic.com/fp/06245e76983c193cdebbd5241dc7d0ac-p_e.jpg,https://www.zillow.com/homedetails/53-Powseland-Cres-Vaughan-ON-L4L-0C5/2062396732_zpid/,"53 Powseland Cres, Vaughan, ON L4L 0C5",L4L0C5,43.79781,-79.52808
https://photos.zillowstatic.com/fp/9d7f47543779f7cf77787d0658a9bc70-p_e.jpg,https://www.zillow.com/homedetails/100-Cabinet-Cres-Vaughan-ON-L4L-6H5/2062396743_zpid/,"100 Cabinet Cres, Vaughan, ON L4L 6H5",L4L6H5,43.796593,-79.520584
https://photos.zillowstatic.com/fp/3d7bb5b6a2ee02a442e02a48d49f7f58-p_e.jpg,https://www.zillow.com/homedetails/309-Waterside-Cres-Vaughan-ON-L6A-1V4/2062423821_zpid/,"309 Waterside Cres, Vaughan, ON L6A 1V4",L6A1V4,43.79781,-79.52808
https://photos.zillowstatic.com/fp/941fa51e4a1dfc19c706a3d954305f87-p_e.jpg,https://www.zillow.com/homedetails/131-Shelbourne-Dr-Vaughan-ON-L4H-0V2/2063006814_zpid/,"131 Shelbourne Dr, Vaughan, ON L4H 0V2",L4H0V2,43.796593,-79.520584
https://photos.zillowstatic.com/fp/e362960f34d4e5ac1cc8af800dbce74d-p_e.jpg,https://www.zillow.com/homedetails/109-Largo-Cres-Vaughan-ON-L6A-1N1/2062411666_zpid/,"109 Largo Cres, Vaughan, ON L6A 1N1",L6A1N1,43.79686,-79.52934
https://photos.zillowstatic.com/fp/30e54b13968d6e71c8aa7cdbae79b8a1-p_e.jpg,https://www.zillow.com/homedetails/82-Chagall-Dr-Vaughan-ON-L4J-9B8/2062398130_zpid/,"82 Chagall Dr, Vaughan, ON L4J 9B8",L4J9B8,43.794178,-79.4398
https://photos.zillowstatic.com/fp/cc3899f67ce920e6f50409db3b8d3b78-p_e.jpg,https://www.zillow.com/homedetails/556-Barons-St-Vaughan-ON-L4H-4T9/2063598173_zpid/,"556 Barons St, Vaughan, ON L4H 4T9",L4H4T9,43.811897,-79.45624
https://photos.zillowstatic.com/fp/30259b026eb276d391b260b7fced1627-p_e.jpg,https://www.zillow.com/homedetails/48-Mosswood-Rd-Vaughan-ON-L4J-9E1/2062413856_zpid/,"48 Mosswood Rd, Vaughan, ON L4J 9E1",L4J9E1,43.795464,-79.52392
https://photos.zillowstatic.com/fp/ca7864c6b6a638ebe3a84bc4d79b8190-p_e.jpg,https://www.zillow.com/homedetails/130-Vellore-Ave-Vaughan-ON-L4H-2W4/2080300784_zpid/,"130 Vellore Ave, Vaughan, ON L4H 2W4",L4H2W4,43.790154,-79.54597
https://photos.zillowstatic.com/fp/8a4f2d4fdd8c06f1cce01ffbd47563e2-p_e.jpg,https://www.zillow.com/homedetails/99-Eagle-Rock-Way-817-Vaughan-ON-L6A-5A7/2062396653_zpid/,"99 Eagle Rock Way #817, Vaughan, ON L6A 5A7",L6A5A7,43.794888,-79.44075
https://photos.zillowstatic.com/fp/f573f9211d2969f010755c11754b93b6-p_e.jpg,https://www.zillow.com/homedetails/57-Shale-Cres-Vaughan-ON-L6A-0Z2/2068367917_zpid/,"57 Shale Cres, Vaughan, ON L6A 0Z2",L6A0Z2,43.812553,-79.45449
https://photos.zillowstatic.com/fp/8bafd3b8b65d508d0b976ac2f9b73624-p_e.jpg,https://www.zillow.com/homedetails/12-Seurat-Pl-Vaughan-ON-L4J-9B1/2062411652_zpid/,"12 Seurat Pl, Vaughan, ON L4J 9B1",L4J9B1,43.79686,-79.52934
"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=43.806640625,-79.46092224121094&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=2aOnbkIO5JSuPPQSrwRHinE0O5c=",https://www.zillow.com/homedetails/60-Brownridge-Dr-Vaughan-ON-L4J-7R8/2062417219_zpid/,"60 Brownridge Dr, Vaughan, ON L4J 7R8",L4J7R8,43.812286,-79.52852
https://photos.zillowstatic.com/fp/04cf4512150f2d53f6b8f63fbc997fbe-p_e.jpg,https://www.zillow.com/homedetails/30-N-Park-Rd-1110-Vaughan-ON-L4J-0G6/2062416837_zpid/,"30 N Park Rd #1110, Vaughan, ON L4J 0G6",L4J0G6,43.812553,-79.452965
https://photos.zillowstatic.com/fp/ba888218dea5e9582f58526f3cb07e57-p_e.jpg,https://www.zillow.com/homedetails/88-Joseph-Aaron-Blvd-Vaughan-ON-L4J-6J1/2062417384_zpid/,"88 Joseph Aaron Blvd, Vaughan, ON L4J 6J1",L4J6J1,43.7923,-79.44908
https://photos.zillowstatic.com/fp/f5114b49094274ca73dc2d9fc43a576b-p_e.jpg,https://www.zillow.com/homedetails/7601-Bathurst-St-1009-Vaughan-ON-L4J-4H5/2077320927_zpid/,"7601 Bathurst St #1009, Vaughan, ON L4J 4H5",L4J4H5,43.79646,-79.52153
https://photos.zillowstatic.com/fp/e67d3d451be05a5fee350d9a64ed3988-p_e.jpg,https://www.zillow.com/homedetails/39-Amy-Wood-Rd-Vaughan-ON-L4H-2Z2/2062396725_zpid/,"39 Amy Wood Rd, Vaughan, ON L4H 2Z2",L4H2Z2,43.79026,-79.54707
https://photos.zillowstatic.com/fp/d561022f82d67114a366fb4bcda9dd53-p_e.jpg,https://www.zillow.com/homedetails/151-Townsgate-Dr-26-Vaughan-ON-L4J-8J7/2062526638_zpid/,"151 Townsgate Dr #26, Vaughan, ON L4J 8J7",L4J8J7,43.833057,-79.53241
https://photos.zillowstatic.com/fp/0951149c47e33d50a1d4b65a7d4372a0-p_e.jpg,https://www.zillow.com/homedetails/9075-Jane-St-402-Vaughan-ON-L6A-4H9/2068842828_zpid/,"9075 Jane St #402, Vaughan, ON L6A 4H9",L6A4H9,43.805485,-79.44951
https://photos.zillowstatic.com/fp/bbb768b50be8dd6ddb62eff93ffd6633-p_e.jpg,https://www.zillow.com/homedetails/2916-State-Highway-7-Rd-411-Vaughan-ON-L4K-0K6/2062417187_zpid/,"2916 State Highway 7 Rd #411, Vaughan, ON L4K 0K6",L4K0K6,43.836987,-79.53384
https://photos.zillowstatic.com/fp/0e025df39d00f71eadba8f1489c58277-p_e.jpg,https://www.zillow.com/homedetails/9235-Jane-St-1104-Vaughan-ON-L6A-0J8/2071339156_zpid/,"9235 Jane St #1104, Vaughan, ON L6A 0J8",L6A0J8,43.804237,-79.44971
https://photos.zillowstatic.com/fp/25b314e30d1e37400d828a43c3dbbe5e-p_e.jpg,https://www.zillow.com/homedetails/65-Kimber-Cres-Vaughan-ON-L4L-9A6/2062404938_zpid/,"65 Kimber Cres, Vaughan, ON L4L 9A6",L4L9A6,43.79524,-79.43834
https://photos.zillowstatic.com/fp/4834173d16241dace28e5634212120e0-p_e.jpg,https://www.zillow.com/homedetails/3700-Highway-7-710-Vaughan-ON-L4L-0G8/2062412058_zpid/,"3700 Highway 7 #710, Vaughan, ON L4L 0G8",L4L0G8,43.860027,-79.50441
https://photos.zillowstatic.com/fp/38ba0c7b4040187e3ab0b172431c4726-p_e.jpg,https://www.zillow.com/homedetails/74-Hammerstone-Cres-Vaughan-ON-L4J-8B4/2064153255_zpid/,"74 Hammerstone Cres, Vaughan, ON L4J 8B4",L4J8B4,43.812973,-79.455185
https://photos.zillowstatic.com/fp/81e824e0bf38da4c75243b59da888605-p_e.jpg,https://www.zillow.com/homedetails/8960-Jane-St-1202-Vaughan-ON-L4K-2M9/2063407008_zpid/,"8960 Jane St #1202, Vaughan, ON L4K 2M9",L4K2M9,43.79646,-79.52153
https://photos.zillowstatic.com/fp/da2c19fbc68109d1a8a362c0153228ba-p_e.jpg,https://www.zillow.com/homedetails/18-Deer-Run-Ct-Vaughan-ON-L4L-9A5/2062428359_zpid/,"18 Deer Run Ct, Vaughan, ON L4L 9A5",L4L9A5,43.80365,-79.45055
https://photos.zillowstatic.com/fp/b75546536ed438cfcbed136d4af35a26-p_e.jpg,https://www.zillow.com/homedetails/186-Gesher-Cres-Vaughan-ON-L6A-0X1/2063625862_zpid/,"186 Gesher Cres, Vaughan, ON L6A 0X1",L6A0X1,43.812286,-79.52852
https://photos.zillowstatic.com/fp/abd2a510baafe0380f287513ec608e98-p_e.jpg,https://www.zillow.com/homedetails/10-Pelee-Ave-Vaughan-ON-L4H-3Y2/2062424237_zpid/,"10 Pelee Ave, Vaughan, ON L4H 3Y2",L4H3Y2,43.812553,-79.452965
https://photos.zillowstatic.com/fp/4de881c66235f75f627b26d6112cd481-p_e.jpg,https://www.zillow.com/homedetails/32-Ross-Vennare-Cres-Vaughan-ON-L4H-4N2/2062404950_zpid/,"32 Ross Vennare Cres, Vaughan, ON L4H 4N2",L4H4N2,43.8141,-79.45148
https://photos.zillowstatic.com/fp/0d117929a74d513d979837a53c6d8f99-p_e.jpg,https://www.zillow.com/homedetails/67-Del-Francesco-Way-Vaughan-ON-L6A-3X1/2071809664_zpid/,"67 Del Francesco Way, Vaughan, ON L6A 3X1",L6A3X1,43.805485,-79.44951
https://photos.zillowstatic.com/fp/ef35a316017068ca497ecdae24bd49bc-p_e.jpg,https://www.zillow.com/homedetails/25-Fieldcroft-Ct-Vaughan-ON-L6A-1J3/2062404958_zpid/,"25 Fieldcroft Ct, Vaughan, ON L6A 1J3",L6A1J3,43.812702,-79.45709
https://photos.zillowstatic.com/fp/e4d7bd195a80161a08dad4f747519684-p_e.jpg,https://www.zillow.com/homedetails/27-Treasure-Rd-Vaughan-ON-L6A-2Y7/2084620765_zpid/,"27 Treasure Rd, Vaughan, ON L6A 2Y7",L6A2Y7,43.796593,-79.520584
https://photos.zillowstatic.com/fp/898286a64c528ed6883b75d4f557c938-p_e.jpg,https://www.zillow.com/homedetails/47-Kayla-Cres-Vaughan-ON-L6A-3P5/2062622370_zpid/,"47 Kayla Cres, Vaughan, ON L6A 3P5",L6A3P5,43.790813,-79.601204
https://photos.zillowstatic.com/fp/2c4fd37d200116470c98af3fd8dc3327-p_e.jpg,https://www.zillow.com/homedetails/50-Kingsview-Dr-Vaughan-ON-L4H-3A2/2062424724_zpid/,"50 Kingsview Dr, Vaughan, ON L4H 3A2",L4H3A2,43.80651,-79.455086
https://photos.zillowstatic.com/fp/824ed94639cf8ab2e05cd7d26a64221a-p_e.jpg,https://www.zillow.com/homedetails/5-Carrier-Cres-Vaughan-ON-L6A-0T9/2062429391_zpid/,"5 Carrier Cres, Vaughan, ON L6A 0T9",L6A0T9,43.793804,-79.44433
https://photos.zillowstatic.com/fp/0bd8bd0267ab3c98f27ea716362b9df5-p_e.jpg,https://www.zillow.com/homedetails/12-Alliston-Rd-Vaughan-ON-L4L-1E4/2063333834_zpid/,"12 Alliston Rd, Vaughan, ON L4L 1E4",L4L1E4,43.808315,-79.42416
https://photos.zillowstatic.com/fp/859319e173d6099d9b7f31bcd1e994b8-p_e.jpg,https://www.zillow.com/homedetails/12-Bay-Hill-Dr-Vaughan-ON-L4K-1G9/2062569792_zpid/,"12 Bay Hill Dr, Vaughan, ON L4K 1G9",L4K1G9,43.81312,-79.45453
https://photos.zillowstatic.com/fp/b9795bace2b367e82bc0a659f3d54e32-p_e.jpg,https://www.zillow.com/homedetails/20-Wallace-St-3-Vaughan-ON-L4L-2P3/2062424208_zpid/,"20 Wallace St #3, Vaughan, ON L4L 2P3",L4L2P3,43.808056,-79.45533
https://photos.zillowstatic.com/fp/807b6845ff9b1f8e492bcbc9b3541ef6-p_e.jpg,https://www.zillow.com/homedetails/39-Retreat-Blvd-Vaughan-ON-L4H-0C1/2063309730_zpid/,"39 Retreat Blvd, Vaughan, ON L4H 0C1",L4H0C1,43.843716,-79.564224
https://photos.zillowstatic.com/fp/b79de8deee1da56f965660f6f20b08c7-p_e.jpg,https://www.zillow.com/homedetails/130-Franklin-Ave-Vaughan-ON-L4J-4X6/2071860105_zpid/,"130 Franklin Ave, Vaughan, ON L4J 4X6",L4J4X6,43.78838,-79.543076
https://photos.zillowstatic.com/fp/648df09ffd9670c6dcaa1f4a7fc81513-p_e.jpg,https://www.zillow.com/homedetails/15-Arisaig-Dr-Vaughan-ON-L6A-1V6/2063346323_zpid/,"15 Arisaig Dr, Vaughan, ON L6A 1V6",L6A1V6,43.812305,-79.455864
https://photos.zillowstatic.com/fp/94faaf50f1b8bb41b26f8b9ffb60a383-p_e.jpg,https://www.zillow.com/homedetails/7900-Bathurst-St-1219-Vaughan-ON-L4J-0J9/2062427493_zpid/,"7900 Bathurst St #1219, Vaughan, ON L4J 0J9",L4J0J9,43.760452,-79.59573
https://photos.zillowstatic.com/fp/3cef8e93821b83e92c101b1b5bc52200-p_e.jpg,https://www.zillow.com/homedetails/349-Sunset-Rdg-Vaughan-ON-L4H-1Z5/2062984947_zpid/,"349 Sunset Rdg, Vaughan, ON L4H 1Z5",L4H1Z5,43.760612,-79.595215
